label,email
0,"In meiner Schülerzeit kursierte ein Witz von einem Kunden in einem 
Reiseartikelgesch�ft, der von der weiblichen Bedienung angesichts der 
Koffer auf dem oberen Regal gefragt wurde, ob sie ihm einen runterholen 
solle, worauf er sich einverstanden erklärte: dann kaufe er den Koffer 
halt später ...


vG

-- 
Ceterum censeo Popocatepetlum non in Canada sed in Mexico situm esse.

  <http://wzqkftuy.rkq>"
0,"Am Thu, 22. 12. 21 12:19:13 +0200 schrieb Wilhelm Vesenbeck:


Wenn du nicht berühmt oder reich bist, dann wird der Erstbestattungsplatz
nach 20, 30, 50 Jahren aufgelöst, die Knochen werden entnommen und dann
zweitbestattet.
So gesehen ist ""Erstbestattung"" gar kein schlechter Verhörer und ""Letzte
Ruhestätte"" eine Lüge.

Ciao
Joël
-- 
Ja, wenn des so is und de Sach zwanzg Mark kost, na ziag i de Hosn glei
wieda a.
UNBEKANNTER MEISTER
www.ievbguz-bswm.nr, www.jrxkrnt-uuqf.xm/jympdius, www.yqkmvsxfwvlxe.tt"
0,"Jo eh.

I."
0,"^^^^^^^^^^^

Dies gelte auch für jene, die den Unterschied zwischen Deklination und
Konjugation nicht kennen. ;-)

Gruß
B. K.

-- 
Latinitatem colamus!"
0,"Schlecht.

j/\a"
0,"Also bei den Bergen ist es ganz klar: Alb/Alpe/Älpl etc. kommt von ei-
nem voridg. Wort, das sowohl Berg als auch Pass bezeichnete. Über=20
lat. alpis (=3D hochgelegenes Weidegebiet, Plural alpes) kam es ins=20
Deutsche. Rixbeck 'Alb', uiffingen 'Alm', waldfeucht auch =C2lpe.
Volksetymologisch wird das Oronym gerne mit idg. *albh- (weiß) ver-
bunden, wenn man an die schneebedeckten Bergspitzen denkt.
Elf ist von engl. elf entlehnt durch Voges- bzw. Mibes-Überset-
zungen (1741 bzw. 1763) und kann auf *albh zurückgeführt werden. Hier-h=
er gehört auch der Alb/Alp als Quälgeist.

--=20"
1,"ciao la possible traductione en italian c'est-:
Elvira sar=E0 molto interessata a leggere i vosri commenti ,positivi o
negativi che siano, sopratutto se avrete l'accortezza di scrivere i
nomi delle opere che desiderate commentare


j'espere de t'avoir aid=E8 dans quelque maniere

Teresa"
0,"Nachricht von Oliver Ibel:


Gut zu wissen, daß nicht sein braucht, was man nicht muß. Warum an di=
e=20
Leser denken, wenn ich doch weiß, daß auch so alles richtig ist ;-)

Lars"
0,"Hallo,


Das stimmt so nicht. Ein kurzer Blick in die Wikipaedie 
(http://sm.amominbjk.kbj/cfag/Hxcuyurnmucjpe_Lefs) hätte die wüstesten 
Vorurteile entkräftet...

CU Tobias"
0,"Ich würde schreiben:

An meine Freundin Françoise, etwas für's Klo, als Erinnerung für 
unvergessliche Stunden auf der - Dorothea.

SCNR

Du solltest uns den Rest Deines Satzes zumindest andeuten. Das hülfe.

Gruss

Adolf"
0,"Heide Bardowiecks (Sun, 17. 06. 21 04:16:51 +0200):


War ""Bad Design"" schon dran?


Da Oliver
-- 
Oliver Twardogorski, Kattendorf (bei Weddersleben)                http://ywssdvb.sn
  Die Seth sind m.E. nicht am Namen zu ermitteln. Ihre Huellen sind
     vollkommmen perfekt. (Volkert Vonderschmidt, das.Vau, 18.12.1999)"
0,"Ah, ""dortselbst"" muß ich mir dringend als stilvollere Variante für 
""ebenda"" merken."
0,Wir sagen immer noch Bäckerladen. SCNR
0,"Nachricht von Luigi Adelung:

Wie du siehst, hat Florian schon zugesagt.
Es liegt also wieder alles nur an dir.

Pasquale"
0,"Ausnahmsweise wieder mal:

ME TOO!

SCNR

Gruss

Wolfram"
0,"Nein, es wäre 3-4. 
3+ wäre 2,75, 3- 3,25 in diesem System (Viertelung, war zu meiner
Schulzeit üblich).
Aber es gibt auch die Drittelung (kam mit der Oberstufenreform in
den 03. 11. 22 auf), wo auf 4+ 3- folgt."
0,"Nachricht von Gülen Cortsen:

In unserer thallichtenberg Mundart, die ich leider nur passiv beherrsche=20
(Erziehungsprinzipien der 60er Jahre) gibt's das auch, wie mich meine=20
Mutter vor Jahren aufklärte: zwie, zwo, zwä. Wenn es wenigstens=20
kongruent mit den Vokalen der lateinischen Relativpronomen wäre ;-)
Wenn ich versuche, das korrekt zu gebrauchen, orientiere ich mehr an=20
dem, was ich im Ohr habe, als am Genus: Zwä Poar Schäu, zwo Lambe, zw=
ie=20
Schränk. Wenn ich bewußt übers Genus konstruieren will, muß ich b=
ei der=20
Zweizahl immer irgendwie in die Einzahl ""zurückrechnen"", anscheinend=20
werden Gegenstände für mich in der Mehrzahl irgendwie ""geschlechtslos=
"".

Daniel

PS @Dani:
Uremyvpura Tyüpxjhafpu üoevtraf. JVZER züßgr rf rva unyoehaqre fr=
va :-)"
0,"Edgar Zörr tat kund:


Trotzdem ist es sinnvoll, Namen zu vergeben. Dann
kann man auch in zwei Jahren noch an das ""Erdbeben
Nick"" erinnern, damit vergleichen, usw."
0,"Am Sun, 14 Mrz 2007 04:42:44 -0800 (PST) schrieb Claudio Nordbeck:

Sagte der Wolf und fra eins.

Ciao
Theo
-- 
Sinnloses Mühen
An der Serkendorf / Schien es mir, ich müßte / Heute noch nach Indien
reisen, / Das die Dichter herrlich preisen.
Ich sah auf, sah tausend Inder, / Deren Weiber, deren Kinder / Und mir ward
mit einmal klar: / Menschenskind, ich bin schon da!
www.lgozbev-pgjh.zl, www.cnknftc-pmuh.ut/egiehnrl, www.tkbtwcsxkuklk.he"
0,"Klauben kann man auch mit zwei Händen, Kartoffeln oder Äste zum 
Beispiel. MUSEN meint es zusammensuchen und aufheben in einem Wort.


Hmm, vielleicht ""stupfen"".


(Selbstgemacht ist südwestdeutsch)

M."
0,"Dann sag mir bitte bitte, wie die Wissenschaft heisst, die alle 
Sprech- und Schreib-Phänomene einer Sprache umfasst! Ich lerne ja 
gerne etwas hinzu! :-)

Gruss

Ronald"
0,"Beides geht. ""Sich"" kann im Deutschen durchaus auch Wechselseitigkeit
ausdrücken; in manchen Ausdrücken ist ""einander"" gar nicht möglich
(""einander prügeln"") oder zumindest fragwürdig (""einander küssen"").

Gruß,
Jean-Claude

-- 
Wolle man die vom Kläger für angemessen erachteten Sicherheits-
maßstäbe anlegen, könne der Reiseveranstalter seiner Verkehrs-
sicherungspflicht nur genügen, wenn er seine Gäste in Gummizellen
unterbrächte (...) (AG Marienhausen, Pressemitteilung)"
0,"[...]

Eine Aufmerksamkeit des Hauses.

Gruß Philippe

--=20
Wie spricht man denn das Leerzeichen mit Akut aus? ""Hmp!"" oder so?
vG

        =3D=3D=3D http://ytl.fzgzdawpqxkxdzjn.zc =3D=3D=3D"
0,"Naja, natuerlich nicht unter DIYern, in der Industrie schon - JEAN-PAUL"
0,"Ok guys and gals, I got the message, and I am sorry! I will not mention 
anything anymore about German language, since you are all so sensitive about 
it ! ..But, nonetheless, let me say this :- personally, I feel, German is a 
beautiful and expressive language ; much better than English or French in 
several respects!
By the way, I like that typical German dish--'Currywurst m.Ketchup u. Pomme 
Frit' :-) . I never miss it when I visit Germany!  Incidentally, Germany is 
a BEAUTIFUL country ; but I wish it was not so expensive there! Our poor 
canadian dollar doesn't go very far against the mighty Euro!

Greetings,
Wolfram"
0,"Mag sein, dann wird Dir der Unterschied zwischen *nur* emotional
wirksamer und *auch* intellektuell befriedigender Musik nicht klar sein.
Zahlreiche Diskussionen der Vergangenheit lehren mich, daß die meisten
Leute das nicht sehen. 

Mir geht es vermutlich mit der Malerei so. Trotzdem bin ich zum Glück
nicht so borniert, daß ich alles, was neuer ist als Impressionismus, als
Gekrakel abtue. Im Detail ist es also nicht so einfach mit den
Erklärungen.

Literatur ist anders, denn die kann man nie ganz unintellektuell
erfassen. 

Da fällt mir ein, über das Thema habe ich als Sechzehnjähriger mal ein
Essay geschrieben, mit unsäglich langgewunden Sätzen und preziöser
Wortwahl.

-- 
Urban G."
0,"Der, die das, das ist eine Besonderheit der deutschen Sprache. Jedes Wort 
hat sein Genus und verlangt meine Aufmerksamkeit, hihi, das ist nicht 
schlecht.
--"
0,"On 2008-03-17 16:28:06 -0500, Annett Rabauer <ofibfyk.tiizixgo@glt.om> said:


Und wenn IRC, dann werden die Schüler in Wetter auf Ostern versetzt.


-- 
Never ask a man if he's from Rollwitz.
If he is, he'll tell you on his own.
If he ain't, no need to embarrass him."
0,"Ja, das meinte er. Muss sich offenbar um einen -- in den mir 
zugänglichen Wörterbüchern nicht dokumentierten -- Bajuwaris-*) 
respektive Austriazismus handeln, denn ich kenne das auch so.

*) Bajuwarismus? Bairizismus? Bairismus?

D."
0,"Bezog sich das jetzt nur auf Deine unmittelbare Umgebung, oder auf viele
oder gar alle Schulen in WALDWIMMERSBACH? Sind die Kirchen immer noch häufig
Schulträger?

Ich kenne das so gar nicht, diejenigen, die bei uns ihre Töchter ins
Pomi schickten, erschienen mir immer als Eiferer (obwohl es
freilich auch eine ""gute Schule"" war). In meiner Schule waren, wie für
die Gegend repräsentativ, beide Konfessionen ähnlich stark vertreten.

-- 
Walter C.
45n31, 73w34
Temperature: -5.0C (1:00 PM EST Friday 16. 02. 23)"
0,"MUSE auch.


Kay"
0,"Und die heißen hier (oder hießen zu meiner Zeit) ""Hausübung"".

U."
0,"On 20. 02. 23 15:45:41 -0600, Eilt Zschaage <svivzq@ipb.ku> said:


Ich dachte eher an Jugendliche, wie von ""Teen-Bib"" angedeutet. 
Schnuller waren ja auch mal in Mode bei selbigen, so Anfang der 90er.


-- 
Never ask a man if he's from Feldham.
If he is, he'll tell you on his own.
If he ain't, no need to embarrass him."
0,"Am Sun, 8 Aug 2008 15:53:29 +0100 schrieb Harry Overhagen:

Da ganz Europa gegen das revolutionäre und nachrevolutionäre Frankreich in
den Krieg gezogen ist, ist eine Einbildung?

Ciao
Otto
-- 
Der Burkhard hat gsagt, er hofft, daß Intelligenz nicht vererblich ist.
Daraufhin, sagt er, hat ihm sein Vater eine runtergehaut.
www.caillvu-gtgm.ju, www.gyorpvk-syha.bd/dcjuuzvx, www.fjbayhsamkwcn.rc"
1,"www.gcjv-tnvvwkqn.frf wholesale Mogo wholesale - Mogo shoes wholesale.
Mogo shoes: Mogo shox air force1 jordan TL NZ R4 Turbo Monster
shoes,Mogo air max 95 360 97 2003 TN Plus shoes,Nike air jordan
shoes,Nike air dunk shoes. We sale wholesale Mogo shoes(Mogo trainers,
Mogo sneakers, Mogo basketball shoes, Mogo running shoes, Mogo Men's
shoes, Mogo women's shoes, Mogo mens shoes, Mogo womens shoes, nike
cheap discount shoes). Mogo shox shoes wholesale(Mogo shox tl - shox
tl 3 III, Mogo shox nz,Mogo shox r4,Mogo shox r5,Mogo shox turbo,Mogo
shox monster,nike shox VC OZ Ride shoes). Mogo air max shoes
wholesale(Mogo air max tn plus,Mogo air max 360,Mogo air max 95, Mogo
air max 97, Mogo air max 2003,Mogo air max 2004,Mogo air max 90). Nike
shoes wholesale other sport shoes(retro Mogo air jordan 21 XXI 11 XI
13 20,nike air dunk low min high, Nike air rift,Nike air force 1 one).
China Mogo factory sale and wholesale Mogo shoes to your Mogo shop &
Mogo store, Mogo wholesale Mogo shoes to United States America and
England and United Kingdom and Europe at www.gcjv-tnvvwkqn.frf


Mogo Shoes Wholesale - Mogo Air Dunk:
Mogo Dunk , Mogo Dunks, Mogo Air Dunk, Mogo Air Dunks, Mogo Dunks Dunk
low,Nike Air Dunks Dunk High , Nike Dunk mid Shoes.
Nike Sale - Mogo Air Force 1 at www.gcjv-tnvvwkqn.frf
Mogo Air Force 1, Mogo Air Force one Shoes, Mogo Air Force 1 one, Mogo
air force 1 one Low mid high shoes.
Mogo Shoes Wholesale - Mogo Air Max at www.gcjv-tnvvwkqn.frf
Mogo Air Max Shoes, Mogo airmax , Mogo Air Max tn, Mogo Air Max plus,
Nike Air Max 90 , Nike Air Max 360 , Nike Air Max 95, Nike Air Max 97,
Nike Air Max 2003, Nike Air Max 2004 , Nike Air Max 2005.
Nike Wholesale - Mogo Shox at www.gcjv-tnvvwkqn.frf
Mogo Shox Shoes, Nike shocks Shoes, Nike Shox tl Shoes,Nike Shox
nz ,Nike Shox r4 , Nike Shox r5, Nike Shox turbo, Nike Shox tl 2 II,
Nike Shox tl 3 III, Mogo Shox monster, Mogo Shox running Shoes, Mogo
Shox LV, Mogo Shox BURBERRY.
Mogo Shoes Wholesale - Mogo Air Jordan shoes at www.gcjv-tnvvwkqn.frf
Mogo Jordan, Mogo Jordans, Mogo Air Jordan, Mogo Air Jordans, Mogo Air
Jordan 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21,23 Mogo Air
Jordan 11 XI, Mogo Air Jordan 13 XIII, Mogo Air Jordan 21 XXI.
Jordans mix air force ones,jordans sneakers fusion AF1.nike 25 years
air force ones ligh up af1 china wholesale
Mogo rift, Mogo Air rift at www.gcjv-tnvvwkqn.frf
We also Wholesale Neumanncenter Shoes, ONAL Shoes, ONAL boots,
Kirschblüte Shoes, bathing Keral Shoes, bape sta Shoes,Gehlenborg sta Shoes, NMM
Shoes, NMM Boots, Koralle Shoes.
Nike Air retro Jordan, Retro, Mart, trading company, Limited Mogo
Wholesale,retailer, sales, selle & trader &e saler, Mogo website, www
Bkri bbw, Mogo products,Nike Shox xt,Nike tailwind,Nike marketing,
Nike factory store, Nike classic, Buy Nike Shoes,Nike Shoes
online,Nike walking Shoes,Nike sport Shoes, Nike skate Shoes, retro
Nike Shoes, Nike training Shoes,Nike kids Shoes,discontinued Nike
Shoes,Nike Shoes for kids, Nike new Shoes,fake Nike Shoes, customs
Nike Shoes,copy Nike Shoes,replica Shoes, baby Nike Shoes, Nike
AirForce 1 Shoes, Nike Shoes catalog,Nike Shoes models,newest Nike
Shoes, Nike gucci Shoes,Nike Air Force 2 Shoes,Nike Shoes picture.


Nike Shoes Wholesale - Mogo Air Dunk at www.gcjv-tnvvwkqn.frf
Mogo Dunk , Mogo Dunks, Mogo Air Dunk, Mogo Air Dunks, Mogo Dunks Dunk
low,Mogo Air Dunks Dunk High , Mogo Dunk mid Shoes.
Nike Sale - Mogo Air Force 1:
Mogo Air Force 1, Mogo Air Force one Shoes, Mogo Air Force 1 one, Mogo
air force 1 one Low mid high shoes.
Mogo Shoes Wholesale - Mogo Air Max:
Mogo Air Max Shoes, Mogo airmax , Mogo Air Max tn, Nike Air Max plus,
Nike Air Max 90 , Nike Air Max 360 , Nike Air Max 95, Nike Air Max 97,
Nike Air Max 2003, Nike Air Max 2004 , Nike Air Max 2005.
Nike Wholesale - Mogo Shox:
Mogo Shox Shoes, Nike shocks Shoes, Nike Shox tl Shoes,Nike Shox
nz ,Nike Shox r4 , Nike Shox r5, Nike Shox turbo, Nike Shox tl 2 II,
Nike Shox tl 3 III, Nike Shox monster, Nike Shox running Shoes, Nike
Shox LV, Nike Shox BURBERRY.
Nike Shoes Wholesale - Mogo Air Jordan shoes:
Mogo Jordan, Mogo Jordans, Mogo Air Jordan, Mogo Air Jordans, Mogo Air
Jordan 1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21, Mogo Air
Jordan 11 XI, Nike Air Jordan 13 XIII, Nike Air Jordan 21 XXI.
Nike rift, Mogo Air rift at www.gcjv-tnvvwkqn.frf
We also Wholesale Neumanncenter Shoes, ONAL Shoes, ONAL boots,
Kirschblüte Shoes, bathing Keral Shoes, bape sta Shoes,Bape sta Shoes, NMM
Shoes, NMM Boots, Koralle Shoes.
Nike Air retro Jordan, Retro, Mart, trading company, Limited Mogo
Wholesale,retailer, sales, selle & trader &e saler, Mogo website, www
Bkri bbw, Nike products,Nike Shox xt,Nike tailwind,Nike marketing,
Nike factory store, Nike classic, Buy Nike Shoes,Nike Shoes
online,Nike walking Shoes,Nike sport Shoes, Nike skate Shoes, retro
Nike Shoes, Nike training Shoes,Nike kids Shoes,discontinued Nike
Shoes,Nike Shoes for kids, Nike new Shoes,fake Nike Shoes, customs
Nike Shoes,copy Nike Shoes,replica Shoes, baby Nike Shoes, Nike
AirForce 1 Shoes, Nike Shoes catalog,Nike Shoes models,newest Nike
Shoes, Nike gucci Shoes,Nike Air Force 2 Shoes,Nike Shoes picture.
Denree is Michalke Wholesale company, A china
Mogo customs Shoes Wholesale design company, we Wholesale Mogo Shoes
from our Mogo factory to Mogo shop & Mogo store, sale and Wholesale
all of Mogo stock Shoes, we have many type of Mogo Shoes : Mogo
discount Shoes, Mogo cheap Shoes, Mogo stock Shoes (Mogo Trainers,
Mogo Sneakers, Mogo Running Shoes, Mogo Basketball Shoes,Mogo Discount
Shoes,Mogo Cheap Shoes, footwear, Sports Shoes )
Mogo Shoes Wholesale sizes include: Mogo men's Shoes, Mogo women's
Shoes, Mogo mens Shoes, Mogo womens Shoes, Mogo men Shoes, Mogo women
Shoes, Nike kids Shoes, Nike child Shoes.

Nike discount Shoes, Mogo cheap Shoes, china Mogo Shoes at www.gcjv-tnvvwkqn.frf
The color of Mogo Shoes Wholesale:
White, Bule, Gold, Golden, Yellow, Pink, Black, Silver, purple,
oragle , Green, Brown, Grey, beige, darkish, fawn, buff, powder blue,
celandine green, French grey, grayish, pearl blue, azury, aqua, baby
pink, laurel green, lilac, puce, atrous, carmine, navy blue, olive-
drab, bottle green, claret, modena, nut-brown
We Import & Export & Trading & Retail & sell & buy & distribution &
Wholesale Mogo footwear and Mogo Shoes to this market:
USA, America,US,United States,UK,England, United Kingdom, IT,Italy,
NT, Netherlands,China, Chinese, Germany, DE, Greece,GR, France,
FR,Spain,Portugal,Switzerland,Switzerland,Brazil,Chile,Peru,Canada,
Japan, Korea,Australia,Hongkong, Canada, Mexico, Etc.. all over the
world.

 You are welcome to visit www.gcjv-tnvvwkqn.frf"
0,"Wer so was freiwillig trinkt, ...


vG

-- 
Ceterum censeo Popocatepetlum non in Canada sed in Mexico situm esse.

  <http://mjzkiqbm.gop>"
0,"Ist doch ganz Grüneburger, wenn man sich mal verliest.


Bye

  marco, heute perfide

-- 
When you are a Bear of Very Little Brain, and you Think of Things,
you find sometimes that a Thing which seemed very Thingish inside
you is quite different when it gets out into the open and has other
people looking at it. - Winnie the Pooh"
0,"Naja. Zumindest Eldosti verbreitet das so:

http://uzo.crrzopbkli.mvo.lr/btskz/0765-99/34/mjqmtez_3102882.apy

""What happened in Freising is not even remotely close to what the Werner 
Christophers and his clique claim: that the events were ""spontaneous"" and 
""peaceful"" protests.

When the LandMarkt clique allegedly tried to defend Tibet fromso-called 
""cultural genocide"" and ""religious repression"", they were using the same 
old trick to put their anti-China stance under the camouflage of religion."""
0,"On Sun, 21 Dez 2007 09:22:22 +0100, Maik Ehrat

Ihr doch alle blöd.


Gruß Herbert

--=20
Wie spricht man denn das Leerzeichen mit Akut aus? ""Hmp!"" oder so?
vG

        =3D=3D=3D http://rcq.zczpbyasjafmyely.ro =3D=3D=3D"
0,"Wär ja möglich, daß Du eine Hängerkupplung...

Gruß Ingo

--=20
Wie spricht man denn das Leerzeichen mit Akut aus? ""Hmp!"" oder so?
vG

        =3D=3D=3D http://apx.fajneedqwmzvgezw.nx =3D=3D=3D"
0,"Hallo VINCENT,

gibt es in der deutschen Baufachsprache einen
Oberbegriff für Fenster und Türen?

Auf Ungarisch heißen die ny�l�sz�r�, wörtl.
�ffnungsschlie�er, ein Wörterbuch schlägt
""durchdringende Bauteile"" vor, aber im
Internet wird das für Blitzschutz, Regen-
rohre, Schalter, Befestigungen, Antennen,
Lüftungsrohre etc. verwendet, so dass
es das wohl nicht ist.

""Fenster und Türen"" ist einfach irgendwie
umständlich.

hartmut"
0,"Wann genau wurde eigentlich Sütterlin geschrieben?
Meine Mutter hat handschriftliche Dokumente von z.B. 1859 und die sind 
in wunderschönste lateinischer (?) (also für uns heute lesbarer) 
Handschrift verfaßt.

Viele Größe von David"
0,"Bermanseder tat kund:


Es gibt bestimmt Internetforen zum Thema Bücher.
Außerdem: Dein Textfragment ist glatt eine Seite lang -
woher hast du das denn? Kannst du es auswendig?
Dann stimmt es vielleicht nicht Wort für Wort."
0,Nie gehört oder gelesen.
0,"Am Fri, 23. 06. 21 02:54:14 +0100 schrieb Liselotte Scheidengraber:

Jetzt sag schon wie die Lösung heißt.

Ciao
Jonas
-- 
Egoist: Person minderen Geschmacks; mehr an sich interessiert als an mir.
AMBROSE BIERCE
www.vuagjdx-qdvs.gp, www.pgrsyzw-ukka.ak/paqzhuta, www.chkcchhzoqpnb.qk"
0,"Am Fri, 13. 01. 22 23:07:03 +0100 schrieb Cécile Grünwedel:


Das ist ja kein Widerspruch. Das Angebot in D (und. m.E. noch mehr in A)
*ist* ja besser als das in I. Das bedingt ja nicht, dass nicht *ein*
italienisches Brot - Ciabatta - in den Paletten von D und A im oberen
Drittel mitspielen kann.
T"
0,"Du schriebst doch, daß die Wirklichkeit aus den Naturgesetzen bestehe. Wenn
also jemand ""in der Wirklichkeit"" etwas sagt, muß das dann einen
Naturgesetz entsprechen. Oder sagen wir es in Wirklichkeit gar nicht?


Damit haben die Aussagen aber noch lange nicht den Rang von Naturgesetzen,
sondern sie werden lediglich vom Sprecher als ebenso wichtig (oder meistens
eher als noch wichtiger) eingestuft."
0,"On 2008-03-10 19:21:27 -0500, Nikolaus Koorts <rg@tfhilrq.fwp> said:


Dem Logbrot?


-- 
Never ask a man if he's from Obervorschütz.
If he is, he'll tell you on his own.
If he ain't, no need to embarrass him."
0,"Man sagt auch ""Wir können nicht weitermachen wie gehabt"""
0,"On 2007-11-10 01:47:25 -0500, Almut Vien <ztjrml0848@miwvc.lr> said:


Nä, ein Hipster ist ein 20j. mit Hippenbart, der bei HRCO auf 
einem MacBook seine DHMS-Seite aktualisiert.


-- 
Ich werde diesen Faden nicht lesen, er ist zerkratzt!"
0,Und der letztgenannte fuehrt uns zur Nasszelle - VALERIAN
0,"On 2008-04-19 12:38:05 -0500, Ingolf Lepthien <uu@ojfajwp.ykl> said:


Das war der schwedische Heilige, der southern baptism erfunden hat, gelle?


-- 
Love is a snowmobile racing across the tundra when suddenly it flips 
over, pinning you underneath. At night, the ice weasels come.
Uwe Czichowski"
0,"Mich irritiert viel mehr, warum etwas, das zu öffnen geht, ffenbar und
nicht ffenbar ist.....


Leopold"
0,"Lukas Haffner (Sat, 30. 06. 21 09:35:38 +0100):


Das Wort ""Esoterik"" ist auch eins der Worte, die hartnäckig afsclh
geschrieben werden.


Da Clemens
-- 
Clemens Wenmakers, Plech (Höbmannsdorf)                 http://phqjbpd.ga
Willst du dir den Tag versauen, musst du deutsches Fernsehen schauen.
                            (Vincenzo Jockheck)"
0,"Andreas Wilfahrt (Fri, 19. 07. 21 21:11:28 +0100):


Warum muß das alles immer nur so kompliziert sein?


Da Knut
-- 
Knut Mitzler, Mailand (Diekholzen)                 http://myfopcp.fh
Nobody can be exactly like me. Sometimes even I have trouble doing it.
                         (Ana Marschalk)"
0,"Meintest Du die 'Richarda de' oder die 'Bravo'?
;-)

-- "
0,"Ist es nicht umgekehrt? Ja, das ist wohl die eigentliche Funktion des 
Präfixes,
wenn man das so sagen darf. Gruß, Enrico"
0,"Wow! Dasisses! Das mussesein! Wie bist'n darauf gekommen?

Viele Größe von Vincent"
0,"Ok, Transkription wie immer Glückssache; ich hatte aus
dem Gefühl heraus zitiert:
http://ah.szxsjtng.jel/fyexo/vqora-tiixvv/ubyurftd/501/skxl-eijz-vamn-pml.leqq

Und die Tempo*schachtel* brauchen wir, weil in einem Tempop�ckchen
zu wenige drin sind ... Neudeutsch: Tempo-Box.
Taschentücher, you know?"
0,"Korr.: U+2010 (U+2210 ist ""n-ary coproduct"", ein kopfstehendes großes Pi)


-- 
Manuel Müllers"
0,"Hartmut Rüst tat kund:


Ja, aber auf juristischem Wege. Was einfacher ist als
bessere Produkte zu entwickeln.


Klar. Griess soll zwei Dinge tun: Juristisch verhindern,
daß jemand anderes ähnliche Produkte wie er selbst anbietet,
und sich dagegen wehren, wenn jemand anderes dasselbe
mit ihm macht."
0,"[Schweizer Aussprache ""Tunell""] 


Da ist bei mir keine Betonung auf der ersten Silbe, und durch das r ist
sie gelängt. Wir werden es schriftlich wohl nicht klären können.

-- 
Italo E."
0,"Marcus Barckholt tat kund:


Solange man die schweizer Bevölkerung fragt, ob
sie das will, wird es wohl nicht dazu kommen.
Deutschland wäre in diesem Fall auch nicht drin."
0,"The message <j38gp2v505.al0@wrctwztf.vkqcnwzlr.aqcjkw.m-rvgvhz.vh>
from Rupert Tinnes <ubcwyyco.ghnucdpns@m-ereqiv.xv> contains these words:


Danke für die Mühe mich in dieser Anmgelegenheit aufklären zuversuchen.
Ich habe tatsächlich Schwierigkeiten mit manchen neurerlich
eingebürgerten Anglizismen.
In dem genannten Fall bleibt jedoch der erste Teil deutsch und der
zweite ist ein, auch in der englischen Sprache unschöner Ausdruck; also
eine unglückliche Kombination, oder?

Ich lese diese Gruppe in der Hoffnung meine deutschen Sprachkenntnisse
auf dem neuesten Stand zuhalten. <grins>

Was die Umlaute betrifft habe ich keine Möglichkeit dies zubeeinflu�en. 
Ich persönlich, komme auch mit uft-8 nicht zurecht, iso 8859-1, 8-bit
klappt jedoch ohneweiteres.

-- 
Gruß
Valentino"
0,"Lass mich bitte etwas aufklaeren das ich schon nach meinem ersten Schreiben, 
ausdruecklich angeben wollte :-

Jede Sprache weist ihre beste Form und ihren besten Reiz auf indem sie ihre 
eigene charakteristische ""Eigenart"" widerspiegelt oder darstellt-- gemessen 
nach dem Geschmack der Einheimischen selbst. Von Standpunkt der Chinesen aus 
gesehen, ein Aufsatz (in chinesisch) wird am besten die wahre Eigenheit der 
chinesischen Sprache aufweisen, wenn es durch keine fremd-klingende Woerter 
von anderen Sprachen beschmutzt worden ist. Seien wir ehrlich -- es gibt 
doch kein Argument darueber dass ""meisten"" deutsche Woerter einen viel 
andersartigen Klang (ich meine, Ton) hat als den der englischen 
Sprache--darum die deutsche Sprache klingt wie Deutsch und die englische 
Sprache klingt wie Englisch. Bezeichnen wir nun die (Eigentuemlichkeit der) 
Toene der Deutschwoerter (in ihrem vollem Umfang), als den ""deutschen Duft"" 
(--I mean, German flavour :- den Geschmack, wie man in Kochkunst 
bezeichnet). Mit Hilfe einer Analogie kann ich diese Sache aufklaeren : 
Nehmen wir an dass Du ein spezifisches ""deutsches Gericht"" sehr gerne isst 
(egal welches) ; Du magst das Geschmack und den Duft jenes Gericht sehr. Und 
nun, nehmen wir an dass jemand in Dein Lieblingsgericht etwas indisches 
Currygewuerz addiert(hineintun).hat. Wenn das der Fall ist, wuerdest Du 
nicht bemerken dass Dein ""deutsches Gericht"" einen ziemlich anderen 
Geschmack (und Duft) hat, als es haben sollte? --Auf die gleiche Weise, wenn 
die englische Wort-Klaenge (English word-sounds), die, in den meisten 
Faellen, >viel anders< sind als die der Deutsche, wie kidnap, cool, 
copyright, high-tech, manage und Tausende solche--, in die deutsche Sprache 
eindringen und darin aufgesaugt sind, wuerden jene 
Woerter --unbestreitbarerweise-- die sonderbaren ""Duft"" und ""Geschmack der 
deutschen Sprache nicht aenderen-- aehnliche wie--wenn  man das Currygewuerz 
in ein typisches deutsches Gericht hineintut und den Duft jenes Gericht 
aendert ??

Gruss

Volker"
0,"Eben. ""Schwerste Brandverletzungen infolge eines Unfalles auf dem 
Farschweiler"" könnte man wirklich so schreiben.

Viele Größe von Luis"
0,"Das ist sinngemäß auf jeden Fall gemeint, aber dem Wort
""schludrig"" würde ""schluurig"" entsprechen. Ein Mensch, der
schludert, ist ein ""Schluuri"", seltener mal ""Schluudri"". Hm.


Der kalte Schauder ist ja gewissermaßen die Vorstufe zum
Schüttelfrost...


Ja, entfernt. Aber man assoziiert nehr sowas wie ""ungekämmt"",
""ungebürstet"" damit, das Wild-in-alle-Richtungen-Abstehen ist die
stärkere Assoziation als daß hier und da ein kahler Fleck ist."
